0.642908	0.725564	0.417352	0.350711	0.751538	0.349101	0.743106	0.746032	0.457349	0.424125	0.419376	0.453333	0.400524	0.796426	0.0	0.596561	0.638371	0.34424	0.339273	0.769572	0.09348	0.690743	0.33711	0.333808	0.461992	0.703289	0.477258	0.339213	0.641599	0.659902	0.656992	0.623168	0.683088	0.661053	0.662219	0.708457	0.395455	0.521076	0.46355	0.455973	0.418787	0.600296	0.551158	0.390884	0.674124	0.657303	0.714595	0.664234	0.757599	0.474191	0.425962	0.672578	0.721287	0.701642	0.658856	0.416667	0.452279	0.408	0.354628	0.236582	0.325408	0.354563	0.401682
0.596336	0.571429	0.355897	0.41875	0.563551	0.432619	0.597132	0.606771	0.548805	0.545455	0.54823	0.527073	0.532213	0.581769	0.596561	0.0	0.613591	0.402778	0.399022	0.62069	0.122369	0.609293	0.356692	0.347826	0.540906	0.617992	0.553971	0.393522	0.617147	0.592105	0.615142	0.581612	0.595222	0.591958	0.590909	0.593898	0.555949	0.464432	0.325175	0.525175	0.540541	0.465517	0.482903	0.444989	0.529686	0.616107	0.60757	0.533597	0.59851	0.468813	0.539628	0.654533	0.607095	0.603164	0.596229	0.418508	0.417799	0.459459	0.465196	0.291457	0.404779	0.44589	0.553296
0.602911	0.62069	0.373016	0.376632	0.630978	0.390561	0.7202	0.730577	0.451172	0.456709	0.450033	0.451891	0.432	0.615599	0.638371	0.613591	0.0	0.394366	0.388535	0.660221	0.0980392	0.611592	0.352354	0.343326	0.464356	0.682977	0.475722	0.36784	0.682353	0.768202	0.617458	0.625348	0.634875	0.769747	0.767113	0.664986	0.438959	0.496439	0.372041	0.481661	0.43713	0.531404	0.497845	0.448424	0.582163	0.741176	0.762398	0.582296	0.662607	0.610487	0.485443	0.777457	0.75539	0.779762	0.716418	0.421313	0.430468	0.434371	0.384207	0.268205	0.351034	0.393674	0.436592
0.38078	0.362724	0.324801	0.517536	0.37345	0.458855	0.33956	0.344393	0.410811	0.394737	0.395476	0.383424	0.346184	0.340321	0.34424	0.402778	0.394366	0.0	0.575758	0.359131	0.136674	0.422426	0.68054	0.670429	0.413077	0.356383	0.405632	0.522158	0.390679	0.360385	0.482155	0.402032	0.366258	0.359752	0.356946	0.345314	0.353123	0.372375	0.265679	0.463805	0.393584	0.371606	0.324154	0.409922	0.338395	0.348422	0.342605	0.352941	0.360028	0.358197	0.33532	0.363817	0.339945	0.382905	0.379712	0.431616	0.388186	0.436455	0.473316	0.36245	0.495677	0.457642	0.355505
0.385798	0.334515	0.274055	0.550441	0.355378	0.417399	0.324019	0.328042	0.399072	0.36705	0.370743	0.383412	0.339535	0.332398	0.339273	0.399022	0.388535	0.575758	0.0	0.35242	0.138211	0.377671	0.54555	0.537329	0.403549	0.342629	0.400459	0.520935	0.387854	0.351724	0.46648	0.349788	0.326502	0.352006	0.350138	0.342087	0.346512	0.339442	0.23176	0.386785	0.376269	0.334859	0.304859	0.378657	0.313037	0.332421	0.331297	0.324823	0.33779	0.33282	0.317979	0.357285	0.323108	0.378057	0.368313	0.409372	0.363789	0.435811	0.423932	0.373333	0.568807	0.419604	0.357309
0.644366	0.68968	0.396952	0.361802	0.681487	0.375502	0.739628	0.748751	0.465495	0.437984	0.443575	0.487214	0.410006	0.887188	0.769572	0.62069	0.660221	0.359131	0.35242	0.0	0.101472	0.645988	0.33287	0.326829	0.480681	0.740113	0.490157	0.332447	0.661924	0.662284	0.634727	0.645251	0.724164	0.658824	0.659972	0.724316	0.407623	0.515346	0.389341	0.469429	0.430889	0.587256	0.549265	0.413555	0.658163	0.680731	0.707889	0.675127	0.792655	0.496899	0.436163	0.690736	0.708244	0.706007	0.697075	0.407049	0.432825	0.42515	0.38502	0.262225	0.349455	0.387011	0.415593
0.106401	0.0953566	0.149813	0.148481	0.108936	0.171683	0.103555	0.10466	0.130553	0.127306	0.130964	0.132394	0.136452	0.097621	0.09348	0.122369	0.0980392	0.136674	0.138211	0.101472	0.0	0.112229	0.148241	0.142132	0.132432	0.106061	0.129234	0.146789	0.106952	0.106888	0.113686	0.0965126	0.103188	0.107313	0.105556	0.103821	0.141885	0.122367	0.129366	0.105916	0.12243	0.118644	0.143005	0.142857	0.111986	0.107029	0.105055	0.110544	0.103875	0.111323	0.124304	0.121396	0.108521	0.099844	0.109992	0.126638	0.148867	0.148335	0.135802	0.11	0.141355	0.137931	0.140535
0.62069	0.678623	0.439169	0.412742	0.685051	0.433518	0.626995	0.634615	0.491771	0.490027	0.469657	0.467678	0.451827	0.661029	0.690743	0.609293	0.611592	0.422426	0.377671	0.645988	0.112229	0.0	0.376781	0.369736	0.496384	0.634146	0.501971	0.406969	0.634437	0.614562	0.770776	0.695994	0.687636	0.611222	0.612299	0.622668	0.44723	0.584878	0.43769	0.503106	0.46438	0.567472	0.59429	0.487717	0.65343	0.622807	0.631579	0.647768	0.669972	0.477703	0.492308	0.638451	0.651515	0.618254	0.624917	0.405757	0.486448	0.464358	0.431558	0.316716	0.413598	0.43499	0.454306
0.331633	0.330161	0.303588	0.464286	0.357736	0.39495	0.326897	0.331962	0.369207	0.36566	0.352102	0.357257	0.325359	0.332849	0.33711	0.356692	0.352354	0.68054	0.54555	0.33287	0.148241	0.376781	0.0	0.966197	0.390167	0.311871	0.380579	0.476802	0.364912	0.319861	0.435427	0.366864	0.324799	0.317294	0.31546	0.329206	0.318863	0.305578	0.24116	0.407313	0.347895	0.366883	0.3	0.352113	0.313755	0.306944	0.323324	0.325	0.327786	0.319588	0.311828	0.318637	0.313945	0.346996	0.328512	0.418756	0.3669	0.389456	0.390096	0.341412	0.474474	0.377063	0.32783
0.322392	0.323789	0.296673	0.457808	0.350227	0.38733	0.319972	0.325086	0.360346	0.357769	0.344197	0.356913	0.317346	0.325564	0.333808	0.347826	0.343326	0.670429	0.537329	0.326829	0.142132	0.369736	0.966197	0.0	0.383453	0.305985	0.375	0.474627	0.358902	0.313767	0.428571	0.358519	0.318415	0.311189	0.312106	0.32383	0.311956	0.306939	0.240842	0.402564	0.339968	0.357724	0.291769	0.344523	0.308209	0.29993	0.32	0.319557	0.319565	0.313694	0.307099	0.311037	0.30872	0.341844	0.322514	0.414953	0.362996	0.381074	0.380331	0.335101	0.469285	0.3649	0.323065
0.47619	0.460446	0.335357	0.424196	0.435657	0.43508	0.454137	0.455414	0.575529	0.541511	0.551515	0.54807	0.51435	0.469953	0.461992	0.540906	0.464356	0.413077	0.403549	0.480681	0.132432	0.496384	0.390167	0.383453	0.0	0.493827	0.877005	0.430016	0.505263	0.461137	0.547526	0.496585	0.454423	0.46169	0.46169	0.466847	0.489645	0.434432	0.303884	0.529862	0.54195	0.460375	0.397122	0.399106	0.449176	0.450456	0.434615	0.453252	0.438573	0.419378	0.474479	0.468314	0.433743	0.467058	0.492773	0.402549	0.436981	0.461197	0.451083	0.31489	0.417642	0.450715	0.502959
0.602296	0.662913	0.353793	0.382708	0.620594	0.383344	0.726066	0.728978	0.472026	0.476843	0.469321	0.45974	0.445026	0.695157	0.703289	0.617992	0.682977	0.356383	0.342629	0.740113	0.106061	0.634146	0.311871	0.305985	0.493827	0.0	0.508165	0.336387	0.699181	0.719521	0.600496	0.671788	0.71793	0.717207	0.718419	0.665028	0.451866	0.509078	0.381674	0.474213	0.45272	0.531593	0.516973	0.407708	0.617483	0.750541	0.709384	0.637378	0.695869	0.520991	0.502667	0.774648	0.68125	0.817643	0.827917	0.378073	0.409365	0.415584	0.401698	0.275596	0.347797	0.402897	0.451299
0.480978	0.469194	0.337868	0.426392	0.442359	0.437216	0.469032	0.472097	0.574756	0.531805	0.547368	0.539326	0.505979	0.476705	0.477258	0.553971	0.475722	0.405632	0.400459	0.490157	0.129234	0.501971	0.380579	0.375	0.877005	0.508165	0.0	0.424499	0.508864	0.478289	0.548994	0.505472	0.467119	0.481824	0.477917	0.47561	0.49815	0.437546	0.305534	0.521212	0.539039	0.455	0.401292	0.392041	0.460055	0.473303	0.445659	0.466984	0.453821	0.430496	0.492397	0.485003	0.444877	0.481311	0.506271	0.395401	0.444528	0.466421	0.450966	0.31129	0.416602	0.447349	0.50479
0.386232	0.345827	0.279149	0.563902	0.357091	0.441306	0.330245	0.333333	0.399388	0.402799	0.423688	0.372218	0.396166	0.31597	0.339213	0.393522	0.36784	0.522158	0.520935	0.332447	0.146789	0.406969	0.476802	0.474627	0.430016	0.336387	0.424499	0.0	0.384458	0.334232	0.571534	0.353394	0.328431	0.332659	0.33176	0.332636	0.38674	0.335165	0.270742	0.431743	0.43328	0.329827	0.29317	0.398276	0.326414	0.32704	0.332213	0.336164	0.335883	0.354489	0.359091	0.345526	0.323212	0.362517	0.342438	0.46594	0.356672	0.412151	0.410879	0.386735	0.496161	0.405383	0.394344
0.60353	0.627682	0.398281	0.408373	0.634454	0.414402	0.664861	0.67478	0.466838	0.469667	0.453602	0.457329	0.450165	0.63042	0.641599	0.617147	0.682353	0.390679	0.387854	0.661924	0.106952	0.634437	0.364912	0.358902	0.505263	0.699181	0.508864	0.384458	0.0	0.738726	0.658489	0.612314	0.64863	0.73639	0.735147	0.640028	0.451316	0.553468	0.351313	0.519778	0.458824	0.573759	0.573746	0.434211	0.583219	0.689029	0.673554	0.594134	0.635611	0.498978	0.500334	0.677139	0.717748	0.725088	0.69931	0.413982	0.435616	0.428854	0.399083	0.269663	0.367847	0.405836	0.465086
0.626319	0.613604	0.376539	0.359375	0.634216	0.370445	0.72	0.72792	0.43863	0.442043	0.42513	0.419481	0.412772	0.645138	0.659902	0.592105	0.768202	0.360385	0.351724	0.662284	0.106888	0.614562	0.319861	0.313767	0.461137	0.719521	0.478289	0.334232	0.738726	0.0	0.607918	0.634198	0.676406	0.969295	0.966031	0.638751	0.434754	0.541116	0.380775	0.469093	0.420847	0.576727	0.573263	0.40963	0.577435	0.841245	0.760918	0.589708	0.638869	0.571324	0.50137	0.739561	0.796649	0.738182	0.780812	0.366848	0.421126	0.412942	0.367454	0.238196	0.336749	0.372016	0.436219
0.624254	0.636059	0.425279	0.478591	0.657319	0.45607	0.619835	0.625079	0.522186	0.513898	0.507443	0.51039	0.483452	0.628893	0.656992	0.615142	0.617458	0.482155	0.46648	0.634727	0.113686	0.770776	0.435427	0.428571	0.547526	0.600496	0.548994	0.571534	0.658489	0.607918	0.0	0.673663	0.653089	0.608835	0.607806	0.609067	0.482558	0.555942	0.394682	0.545085	0.512052	0.552118	0.54805	0.482498	0.596128	0.590102	0.600381	0.599209	0.639333	0.498363	0.496791	0.596804	0.613299	0.60737	0.596623	0.457007	0.499657	0.50133	0.457405	0.348259	0.463364	0.457124	0.498057
0.600707	0.680328	0.364974	0.398426	0.593305	0.412811	0.632343	0.642512	0.494859	0.480769	0.476912	0.456773	0.446281	0.638068	0.623168	0.581612	0.625348	0.402032	0.349788	0.645251	0.0965126	0.695994	0.366864	0.358519	0.496585	0.671788	0.505472	0.353394	0.612314	0.634198	0.673663	0.0	0.696078	0.634129	0.631837	0.622222	0.460526	0.494178	0.371017	0.52329	0.452381	0.512473	0.544352	0.423216	0.584052	0.650071	0.583842	0.6	0.607496	0.501429	0.531763	0.603723	0.574541	0.60658	0.639197	0.401283	0.447502	0.434903	0.427171	0.310107	0.39083	0.434752	0.460852
0.612156	0.623719	0.395242	0.358357	0.669196	0.367018	0.647768	0.653493	0.422694	0.42886	0.418182	0.40481	0.390162	0.755695	0.683088	0.595222	0.634875	0.366258	0.326502	0.724164	0.103188	0.687636	0.324799	0.318415	0.454423	0.71793	0.467119	0.328431	0.64863	0.676406	0.653089	0.696078	0.0	0.676428	0.678886	0.634361	0.405699	0.531915	0.369969	0.463345	0.402406	0.559461	0.526718	0.430576	0.589443	0.702461	0.631841	0.599855	0.757862	0.483477	0.474825	0.659679	0.644509	0.670529	0.714496	0.331263	0.441587	0.392882	0.368673	0.266263	0.330966	0.3706	0.412162
0.625088	0.619182	0.378909	0.358747	0.637671	0.368919	0.721347	0.73176	0.439119	0.441601	0.427451	0.419922	0.415069	0.64159	0.661053	0.591958	0.769747	0.359752	0.352006	0.658824	0.107313	0.611222	0.317294	0.311189	0.46169	0.717207	0.481824	0.332659	0.73639	0.969295	0.608835	0.634129	0.676428	0.0	0.98325	0.639858	0.436206	0.540839	0.383234	0.467675	0.420366	0.570806	0.568302	0.408106	0.579466	0.850313	0.765056	0.58844	0.643466	0.574578	0.50206	0.742188	0.805215	0.735808	0.783704	0.364378	0.420613	0.41149	0.366864	0.237288	0.337903	0.371429	0.433862
0.625088	0.616901	0.375907	0.355058	0.632975	0.367072	0.720115	0.726819	0.438188	0.442548	0.424658	0.420847	0.411338	0.639263	0.662219	0.590909	0.767113	0.356946	0.350138	0.659972	0.105556	0.612299	0.31546	0.312106	0.46169	0.718419	0.477917	0.33176	0.735147	0.966031	0.607806	0.631837	0.678886	0.98325	0.0	0.635202	0.435247	0.541973	0.377049	0.466667	0.41759	0.568528	0.563582	0.409091	0.578356	0.848865	0.763744	0.582929	0.636492	0.574578	0.498972	0.738483	0.801071	0.732026	0.785026	0.363451	0.420613	0.408667	0.365069	0.239038	0.335157	0.369608	0.432915
0.634111	0.702517	0.381599	0.350105	0.686215	0.364395	0.735163	0.740768	0.449295	0.428667	0.436314	0.473208	0.411005	0.70508	0.708457	0.593898	0.664986	0.345314	0.342087	0.724316	0.103821	0.622668	0.329206	0.32383	0.466847	0.665028	0.47561	0.332636	0.640028	0.638751	0.609067	0.622222	0.634361	0.639858	0.635202	0.0	0.392523	0.490455	0.428343	0.457746	0.428958	0.553664	0.517709	0.408664	0.617494	0.65133	0.70354	0.642222	0.711027	0.490323	0.432524	0.659028	0.716642	0.651957	0.62552	0.412064	0.409415	0.42688	0.374488	0.249445	0.330514	0.38217	0.399867
0.407957	0.414568	0.373159	0.376161	0.384409	0.452209	0.397953	0.402292	0.566849	0.623462	0.603589	0.513493	0.657759	0.381926	0.395455	0.555949	0.438959	0.353123	0.346512	0.407623	0.141885	0.44723	0.318863	0.311956	0.489645	0.451866	0.49815	0.38674	0.451316	0.434754	0.482558	0.460526	0.405699	0.436206	0.435247	0.392523	0.0	0.391691	0.279435	0.488733	0.575221	0.391273	0.351744	0.441059	0.380531	0.412657	0.383825	0.385494	0.387161	0.528991	0.623248	0.435453	0.38163	0.415415	0.446499	0.378274	0.402617	0.448777	0.506883	0.303314	0.372922	0.481541	0.810585
0.462923	0.513473	0.441778	0.350588	0.514739	0.425549	0.482591	0.484786	0.409551	0.436146	0.407517	0.410503	0.438367	0.502579	0.521076	0.464432	0.496439	0.372375	0.339442	0.515346	0.122367	0.584878	0.305578	0.306939	0.434432	0.509078	0.437546	0.335165	0.553468	0.541116	0.555942	0.494178	0.531915	0.540839	0.541973	0.490455	0.391691	0.0	0.383128	0.435185	0.402655	0.505179	0.509623	0.421224	0.497342	0.512319	0.507538	0.486667	0.525804	0.456742	0.437265	0.507958	0.520468	0.518705	0.535252	0.334103	0.536989	0.474739	0.407956	0.304501	0.354318	0.412786	0.406088
0.362319	0.425361	0.355665	0.279029	0.439803	0.275191	0.41899	0.427177	0.311248	0.301009	0.289922	0.295632	0.316816	0.394246	0.46355	0.325175	0.372041	0.265679	0.23176	0.389341	0.129366	0.43769	0.24116	0.240842	0.303884	0.381674	0.305534	0.270742	0.351313	0.380775	0.394682	0.371017	0.369969	0.383234	0.377049	0.428343	0.279435	0.383128	0.0	0.311129	0.273846	0.463045	0.378761	0.298871	0.432365	0.371833	0.423963	0.445813	0.446774	0.373096	0.335737	0.410949	0.421705	0.411809	0.376093	0.34692	0.3183	0.340909	0.279967	0.243189	0.239827	0.279205	0.274555
0.48	0.461375	0.336013	0.431357	0.467337	0.441673	0.443114	0.450265	0.494737	0.525253	0.545166	0.479483	0.501575	0.456903	0.455973	0.525175	0.481661	0.463805	0.386785	0.469429	0.105916	0.503106	0.407313	0.402564	0.529862	0.474213	0.521212	0.431743	0.519778	0.469093	0.545085	0.52329	0.463345	0.467675	0.466667	0.457746	0.488733	0.435185	0.311129	0.0	0.542494	0.449286	0.441751	0.399057	0.429993	0.450887	0.441077	0.436491	0.46789	0.467333	0.466216	0.454128	0.43924	0.464261	0.474898	0.39168	0.42429	0.456589	0.456196	0.316565	0.39335	0.4687	0.499225
0.429344	0.434219	0.347036	0.417125	0.403769	0.463687	0.4164	0.42065	0.522881	0.651565	0.799458	0.514851	0.633697	0.405567	0.418787	0.540541	0.43713	0.393584	0.376269	0.430889	0.12243	0.46438	0.347895	0.339968	0.54195	0.45272	0.539039	0.43328	0.458824	0.420847	0.512052	0.452381	0.402406	0.420366	0.41759	0.428958	0.575221	0.402655	0.273846	0.542494	0.0	0.400853	0.35879	0.399079	0.39823	0.419503	0.402314	0.402955	0.403439	0.472453	0.513657	0.427399	0.392144	0.432397	0.434304	0.392939	0.391566	0.444361	0.484658	0.326531	0.394612	0.477506	0.590982
0.500714	0.567466	0.453998	0.326667	0.592166	0.362004	0.538139	0.547486	0.476574	0.437229	0.415594	0.514176	0.401883	0.611621	0.600296	0.465517	0.531404	0.371606	0.334859	0.587256	0.118644	0.567472	0.366883	0.357724	0.460375	0.531593	0.455	0.329827	0.573759	0.576727	0.552118	0.512473	0.559461	0.570806	0.568528	0.553664	0.391273	0.505179	0.463045	0.449286	0.400853	0.0	0.473643	0.386973	0.579721	0.527994	0.563807	0.589587	0.59531	0.477134	0.419771	0.543956	0.58364	0.571738	0.576951	0.364118	0.456349	0.413333	0.354046	0.21907	0.319486	0.350036	0.405154
0.466182	0.534813	0.403846	0.331772	0.541085	0.330268	0.543462	0.548692	0.394946	0.348656	0.367509	0.399704	0.346182	0.545455	0.551158	0.482903	0.497845	0.324154	0.304859	0.549265	0.143005	0.59429	0.3	0.291769	0.397122	0.516973	0.401292	0.29317	0.573746	0.573263	0.54805	0.544352	0.526718	0.568302	0.563582	0.517709	0.351744	0.509623	0.378761	0.441751	0.35879	0.473643	0.0	0.338247	0.540157	0.523915	0.544848	0.541022	0.560524	0.381805	0.385683	0.523239	0.582822	0.509366	0.527037	0.379116	0.401121	0.381061	0.330112	0.198361	0.324303	0.348024	0.357918
0.450966	0.421361	0.351138	0.376047	0.449548	0.442241	0.378615	0.386059	0.432184	0.435019	0.409546	0.370315	0.410095	0.404011	0.390884	0.444989	0.448424	0.409922	0.378657	0.413555	0.142857	0.487717	0.352113	0.344523	0.399106	0.407708	0.392041	0.398276	0.434211	0.40963	0.482498	0.423216	0.430576	0.408106	0.409091	0.408664	0.441059	0.421224	0.298871	0.399057	0.399079	0.386973	0.338247	0.0	0.391912	0.417078	0.407382	0.404224	0.411807	0.464812	0.436179	0.446281	0.408163	0.439093	0.434054	0.338188	0.403494	0.44856	0.422918	0.318567	0.426405	0.412882	0.457831
