SORBI_3007G092200	5
SORBI_3002G017600	5
SORBI_3010G109600	5
SORBI_3010G145900	5
SORBI_3002G134600	5
SORBI_3006G176700	5
SORBI_3010G063900	5
SORBI_3004G152400	5
SORBI_3003G067100	5
SORBI_3002G207900	5
SORBI_3007G220066	5
SORBI_3009G187200	5
SORBI_3002G007600	5
SORBI_3004G187300	5
SORBI_3010G071800	5
SORBI_3006G256100	5
SORBI_3008G185800	5
SORBI_3006G279700	5
SORBI_3008G014700	5
SORBI_3003G067600	5
SORBI_3003G189800	5
SORBI_3001G307700	5
SORBI_3002G191450	5
SORBI_3010G057800	5
SORBI_3003G076800	5
SORBI_3003G338100	5
SORBI_3007G145000	5
SORBI_3010G120200	5
SORBI_3001G151100	5
SORBI_3001G179900	5
SORBI_3001G129200	5
SORBI_3002G086700	5
SORBI_3003G080800	5
SORBI_3010G147250	5
SORBI_3008G108500	5
SORBI_3001G450500	5
SORBI_3005G136900	5
SORBI_3003G233000	5
SORBI_3001G382900	5
SORBI_3007G054300	5
SORBI_3003G211200	5
SORBI_3008G071550	5
SORBI_3005G140900	5
SORBI_3002G053100	5
SORBI_3004G086600	5
SORBI_3008G039600	5
SORBI_3002G098500	5
SORBI_3005G075400	5
SORBI_3007G144200	5
SORBI_3001G215700	5
SORBI_3008G061500	5
SORBI_3001G141100	5
SORBI_3006G133600	5
SORBI_3001G020700	5
SORBI_3007G081900	5
SORBI_3006G068100	5
SORBI_3001G106600	5
SORBI_3005G225500	5
SORBI_3005G035700	5
SORBI_3003G107800	5
SORBI_3001G115800	5
SORBI_3010G033900	5
SORBI_3008G052800	5
SORBI_3003G083900	5
SORBI_3005G039600	5
SORBI_3010G014200	5
SORBI_3003G095200	5
SORBI_3004G218800	5
SORBI_3001G430000	5
SORBI_3001G110600	5
SORBI_3008G056700	5
SORBI_3007G153900	5
SORBI_3005G038300	5
SORBI_3003G115700	5
SORBI_3002G179700	5
SORBI_3004G097100	5
SORBI_3004G044300	5
SORBI_3008G060700	5
SORBI_3005G208950	5
SORBI_3003G095700	5
SORBI_3009G113600	5
SORBI_3005G186300	5
SORBI_3009G153333	5
SORBI_3007G017700	5
SORBI_3003G136200	5
SORBI_3006G031100	5
SORBI_3003G213000	5
SORBI_3001G153400	5
SORBI_3001G297400	5
SORBI_3003G100000	5
SORBI_3008G094300	5
SORBI_3010G058800	5
SORBI_3003G413800	5
SORBI_3002G268300	5
SORBI_3005G182900	5
SORBI_3002G410600	5
SORBI_3002G196350	5
SORBI_3010G113800	5
SORBI_3001G144700	5
SORBI_3001G379900	5
SORBI_3003G031100	5
SORBI_3006G235801	5
SORBI_3002G272300	5
SORBI_3001G184900	5
SORBI_3002G423700	5
SORBI_3006G179500	5
SORBI_3004G341100	5
SORBI_3008G013100	5
SORBI_3009G138500	5
SORBI_3008G104300	5
SORBI_3005G226000	5
SORBI_3006G282100	5
SORBI_3004G111600	5
SORBI_3005G172900	5
SORBI_3001G269501	5
SORBI_3001G310100	5
SORBI_3009G012900	5
SORBI_3004G106300	5
SORBI_3005G205550	5
SORBI_3003G070025	5
SORBI_3007G200200	5
SORBI_3008G052000	5
SORBI_3007G094200	5
SORBI_3007G036100	5
SORBI_3008G039300	5
SORBI_3006G102300	5
SORBI_3007G006900	5
SORBI_3006G164300	5
SORBI_3006G007600	5
SORBI_3007G049200	5
SORBI_3002G018300	5
SORBI_3006G024200	5
SORBI_3006G043901	5
SORBI_3008G052500	8
SORBI_3001G397000	8
SORBI_3001G536800	8
SORBI_3003G016500	8
SORBI_3003G078501	8
SORBI_3009G057200	8
SORBI_3001G120200	8
SORBI_3004G028600	8
SORBI_3008G178500	8
SORBI_3007G035700	8
SORBI_3003G231500	8
SORBI_3003G248000	8
SORBI_3009G012500	8
SORBI_3008G166400	8
SORBI_3006G007700	8
SORBI_3003G134700	8
SORBI_3003G116800	8
SORBI_3003G016900	8
SORBI_3007G007000	8
SORBI_3010G131500	8
SORBI_3002G328800	8
SORBI_3004G065600	8
SORBI_3003G052400	8
SORBI_3003G247900	8
SORBI_3006G265000	8
SORBI_3002G105101	8
SORBI_3009G034700	8
SORBI_3007G054000	8
SORBI_3008G161100	8
SORBI_3003G268100	11
SORBI_3004G028700	11
SORBI_3003G042100	11
SORBI_3006G155150	11
SORBI_3001G393101	11
SORBI_3002G040700	11
SORBI_3007G003000	11
SORBI_3009G049600	11
SORBI_3008G014100	11
SORBI_3005G023301	11
SORBI_3004G202500	11
SORBI_3003G085900	11
SORBI_3001G450400	11
SORBI_3003G164000	11
SORBI_3008G183150	11
SORBI_3005G021200	11
SORBI_3009G005200	11
SORBI_3004G204300	11
SORBI_3006G077700	11
SORBI_3010G275600	11
SORBI_3005G218000	11
SORBI_3004G152501	11
SORBI_3002G315800	11
SORBI_3002G227200	11
SORBI_3007G223701	11
SORBI_3002G204600	11
SORBI_3003G282500	11
SORBI_3006G163401	11
SORBI_3005G056800	11
SORBI_3006G017200	11
SORBI_3010G066800	11
SORBI_3004G187600	11
SORBI_3010G207250	11
SORBI_3003G017700	11
SORBI_3008G178200	11
SORBI_3003G268200	11
SORBI_3005G053900	11
SORBI_3007G009600	11
SORBI_3007G196000	11
SORBI_3002G220100	11
SORBI_3004G278000	11
SORBI_3008G185300	11
SORBI_3006G140500	11
SORBI_3004G212600	11
SORBI_3002G016800	11
SORBI_3003G063700	11
SORBI_3005G110700	11
SORBI_3008G018600	11
SORBI_3005G080200	11
SORBI_3010G068300	11
SORBI_3009G197400	11
SORBI_3006G208200	11
SORBI_3010G188400	11
SORBI_3002G376100	11
SORBI_3007G042200	11
SORBI_3009G043900	11
SORBI_3002G214700	11
SORBI_3002G240500	11
SORBI_3010G120900	11
SORBI_3004G274000	14
SORBI_3002G291200	14
SORBI_3002G213100	14
SORBI_3005G230200	14
SORBI_3003G021300	14
SORBI_3004G223500	14
SORBI_3001G128300	14
SORBI_3007G075200	14
SORBI_3009G086900	14
SORBI_3002G056100	14
SORBI_3002G305300	14
SORBI_3001G342300	14
SORBI_3010G182300	14
SORBI_3003G268000	14
SORBI_3004G297000	14
SORBI_3009G023300	14
SORBI_3010G223800	14
SORBI_3003G140800	14
SORBI_3010G182500	14
SORBI_3008G125400	14
SORBI_3001G310700	14
SORBI_3010G185600	14
SORBI_3010G182200	14
SORBI_3003G092600	14
SORBI_3001G353700	14
SORBI_3008G184700	14
SORBI_3001G115500	17
SORBI_3005G193900	17
SORBI_3010G086400	17
SORBI_3010G177600	17
SORBI_3004G086800	17
SORBI_3003G246300	17
SORBI_3006G191900	17
SORBI_3007G161000	17
SORBI_3002G274100	17
SORBI_3001G229850	17
SORBI_3008G178600	17
SORBI_3004G068900	17
SORBI_3006G106700	17
SORBI_3002G013600	17
SORBI_3010G141433	17
SORBI_3008G074800	17
SORBI_3008G190000	17
SORBI_3004G325000	17
SORBI_3003G410900	17
SORBI_3001G543200	17
SORBI_3010G218600	17
SORBI_3006G014200	17
SORBI_3002G152400	17
SORBI_3001G045300	17
SORBI_3006G105400	17
SORBI_3003G164800	17
SORBI_3004G109900	17
SORBI_3007G179332	17
SORBI_3006G068800	17
SORBI_3003G418700	17
SORBI_3001G332966	17
SORBI_3001G113400	17
SORBI_3003G345900	17
SORBI_3001G139100	17
SORBI_3006G158700	17
SORBI_3002G087400	17
SORBI_3003G400900	17
SORBI_3001G153600	17
SORBI_3005G133266	17
SORBI_3003G118500	17
SORBI_3007G160700	17
SORBI_3002G359700	17
SORBI_3010G207325	17
SORBI_3010G120100	17
SORBI_3003G429200	17
SORBI_3007G137501	17
SORBI_3006G040550	17
SORBI_3004G107800	17
SORBI_3001G224300	17
SORBI_3001G510600	17
SORBI_3010G260700	17
SORBI_3004G318100	17
SORBI_3008G170500	17
SORBI_3010G102700	17
SORBI_3005G121100	17
SORBI_3002G331900	17
SORBI_3001G111800	17
SORBI_3007G076500	17
SORBI_3001G445600	17
SORBI_3003G043600	17
SORBI_3006G106400	17
SORBI_3007G145901	17
SORBI_3001G115700	17
SORBI_3002G022500	17
SORBI_3004G019250	17
SORBI_3001G110500	17
SORBI_3009G136600	17
SORBI_3009G227800	17
SORBI_3005G135566	17
SORBI_3001G099600	17
SORBI_3004G131501	17
SORBI_3004G347000	17
SORBI_3001G154600	17
SORBI_3007G135900	17
SORBI_3003G095150	17
SORBI_3006G031000	17
SORBI_3002G034301	17
SORBI_3006G194700	17
SORBI_3002G269500	17
SORBI_3006G208100	17
SORBI_3001G316000	17
SORBI_3002G377300	17
SORBI_3002G057900	17
SORBI_3001G222700	17
SORBI_3007G151200	17
SORBI_3006G005700	17
SORBI_3008G119900	17
SORBI_3006G257500	17
SORBI_3002G020400	17
SORBI_3008G081150	17
SORBI_3002G007700	17
SORBI_3001G542600	17
SORBI_3003G217300	17
SORBI_3005G140001	17
SORBI_3004G069100	17
SORBI_3008G058400	17
SORBI_3008G140050	17
SORBI_3010G118950	17
SORBI_3007G160900	17
SORBI_3006G282000	17
SORBI_3010G202300	17
SORBI_3003G189900	17
SORBI_3007G128500	17
SORBI_3005G222500	17
SORBI_3009G120600	17
SORBI_3002G305800	17
SORBI_3009G115300	17
SORBI_3002G163600	17
SORBI_3009G025900	17
SORBI_3006G056400	17
SORBI_3007G177901	17
SORBI_3005G166200	17
SORBI_3010G029500	17
SORBI_3003G204750	17
SORBI_3009G255900	17
SORBI_3001G187900	17
SORBI_3002G222500	17
SORBI_3001G214000	17
SORBI_3002G200700	17
SORBI_3004G005000	17
SORBI_3006G281200	17
SORBI_3002G154900	17
SORBI_3004G154300	17
SORBI_3009G063000	17
SORBI_3003G419400	17
SORBI_3006G110101	17
SORBI_3006G273800	17
SORBI_3009G199601	17
SORBI_3004G067000	17
SORBI_3002G053201	17
SORBI_3006G086100	17
SORBI_3002G190750	17
SORBI_3005G135700	17
SORBI_3006G191800	17
SORBI_3002G099932	17
SORBI_3007G136900	17
SORBI_3003G065600	17
SORBI_3003G346600	17
SORBI_3001G431400	17
SORBI_3002G088100	17
SORBI_3004G133850	17
SORBI_3002G316301	17
SORBI_3003G165551	17
SORBI_3008G172000	17
SORBI_3010G271400	17
SORBI_3001G213200	17
SORBI_3009G239301	17
SORBI_3001G176600	17
SORBI_3003G115800	17
SORBI_3007G129000	17
SORBI_3009G066100	17
SORBI_3010G077650	17
SORBI_3006G019801	17
SORBI_3005G133133	17
SORBI_3010G113400	17
SORBI_3004G296200	17
SORBI_3004G243400	17
SORBI_3008G006601	17
SORBI_3003G232800	17
SORBI_3001G249900	17
SORBI_3001G307000	17
SORBI_3003G167300	17
SORBI_3010G093400	17
SORBI_3001G304900	17
SORBI_3003G128900	17
SORBI_3002G142300	17
SORBI_3007G195000	17
SORBI_3001G112000	17
SORBI_3005G228700	17
SORBI_3004G324100	17
SORBI_3007G052800	17
SORBI_3002G165900	17
SORBI_3001G534900	17
SORBI_3005G209000	17
SORBI_3003G171300	17
SORBI_3004G212900	17
SORBI_3002G359600	17
SORBI_3010G113900	17
SORBI_3002G006100	17
SORBI_3002G011400	17
SORBI_3006G053050	17
SORBI_3002G159300	17
SORBI_3006G089266	17
SORBI_3004G130916	17
SORBI_3003G230200	17
SORBI_3006G256400	17
SORBI_3002G086500	17
SORBI_3003G149900	17
SORBI_3004G169700	17
SORBI_3001G320700	17
SORBI_3002G289400	17
SORBI_3003G208800	17
SORBI_3003G415200	17
SORBI_3001G002100	17
SORBI_3002G190900	17
SORBI_3006G102400	17
SORBI_3004G105100	17
SORBI_3010G263200	17
SORBI_3002G326500	17
SORBI_3009G249000	17
SORBI_3001G111700	17
SORBI_3002G114900	17
SORBI_3005G153800	17
SORBI_3003G142100	17
SORBI_3005G192200	17
SORBI_3008G060000	17
SORBI_3001G449400	17
SORBI_3003G047400	17
SORBI_3008G107500	17
SORBI_3001G119500	17
SORBI_3010G128800	17
SORBI_3006G115532	17
SORBI_3002G103100	17
SORBI_3001G226000	17
SORBI_3001G543300	17
SORBI_3007G039300	17
SORBI_3002G337001	17
SORBI_3006G009000	17
SORBI_3005G133300	17
SORBI_3001G114800	17
SORBI_3006G114700	17
SORBI_3006G068900	17
SORBI_3004G217800	17
SORBI_3003G344200	17
SORBI_3006G188000	17
SORBI_3008G036000	17
SORBI_3002G025500	17
SORBI_3001G543800	17
SORBI_3001G139200	17
SORBI_3009G125200	17
SORBI_3003G100300	17
SORBI_3005G228900	17
SORBI_3003G217200	17
SORBI_3004G069000	17
SORBI_3002G002400	17
SORBI_3008G189700	17
SORBI_3007G205200	17
SORBI_3007G015400	17
SORBI_3008G153500	17
SORBI_3010G170900	17
SORBI_3003G066300	17
SORBI_3009G115200	17
SORBI_3005G118500	17
SORBI_3008G080700	17
SORBI_3006G078100	17
SORBI_3003G167566	17
SORBI_3002G286566	17
SORBI_3001G299001	17
SORBI_3003G178000	17
SORBI_3001G315600	17
SORBI_3005G170100	17
SORBI_3005G126401	17
SORBI_3002G154800	17
SORBI_3002G080200	17
SORBI_3009G228700	17
SORBI_3003G143600	17
SORBI_3008G013900	17
SORBI_3002G392200	17
SORBI_3002G305750	17
SORBI_3004G290900	17
SORBI_3001G494150	17
SORBI_3005G058350	17
SORBI_3006G070830	17
SORBI_3010G164800	17
SORBI_3009G064700	17
SORBI_3003G166750	17
SORBI_3004G198300	17
SORBI_3006G281132	17
SORBI_3002G321500	17
SORBI_3008G096401	17
SORBI_3002G013400	17
SORBI_3010G267300	17
SORBI_3002G179200	17
SORBI_3003G418000	17
SORBI_3004G154700	17
SORBI_3001G485901	17
SORBI_3003G405400	17
SORBI_3003G427200	17
SORBI_3010G204000	17
SORBI_3003G376200	17
SORBI_3010G189200	17
SORBI_3005G191101	17
SORBI_3004G281750	17
SORBI_3002G161400	17
SORBI_3001G136300	17
SORBI_3003G150200	17
SORBI_3009G180400	17
SORBI_3006G037600	17
SORBI_3009G049400	17
SORBI_3002G369500	17
SORBI_3001G104000	17
SORBI_3005G120400	17
SORBI_3006G190900	17
SORBI_3008G002600	17
SORBI_3004G089700	17
SORBI_3006G091850	17
SORBI_3003G042900	17
SORBI_3002G277000	17
SORBI_3008G054100	17
SORBI_3004G192300	17
SORBI_3006G114900	17
SORBI_3004G283050	17
SORBI_3006G027601	17
SORBI_3002G146100	17
SORBI_3005G141400	17
SORBI_3008G180300	17
SORBI_3001G098900	17
SORBI_3006G084400	17
SORBI_3010G247300	17
SORBI_3005G145300	17
SORBI_3003G230100	17
SORBI_3010G158766	17
SORBI_3008G193400	17
SORBI_3002G120900	17
SORBI_3004G264300	17
SORBI_3007G101100	17
SORBI_3005G190800	17
SORBI_3004G107600	17
SORBI_3001G104550	17
SORBI_3008G144500	17
SORBI_3005G230000	17
SORBI_3002G289300	17
SORBI_3001G192800	17
SORBI_3002G344301	17
SORBI_3001G372100	17
SORBI_3001G115001	17
SORBI_3002G272350	17
SORBI_3002G014400	17
SORBI_3003G166450	17
SORBI_3010G068001	17
SORBI_3004G198000	17
SORBI_3010G202450	17
SORBI_3003G192701	17
SORBI_3002G222600	17
SORBI_3006G187900	17
SORBI_3001G214100	17
SORBI_3007G008700	20
SORBI_3004G173300	20
SORBI_3004G068600	20
SORBI_3005G054000	20
SORBI_3003G341400	20
SORBI_3010G167500	20
SORBI_3008G184800	20
SORBI_3004G218100	20
SORBI_3010G137500	20
SORBI_3009G017400	20
SORBI_3003G341300	20
SORBI_3006G001400	20
SORBI_3007G202300	20
SORBI_3001G082400	20
SORBI_3002G204700	23
SORBI_3009G014200	23
SORBI_3002G257500	23
SORBI_3004G180200	23
SORBI_3002G230500	23
SORBI_3004G172350	23
SORBI_3010G171100	23
SORBI_3009G140400	23
SORBI_3004G057100	23
SORBI_3001G176700	23
SORBI_3005G224900	23
SORBI_3003G131200	23
SORBI_3009G013900	23
SORBI_3009G246000	23
SORBI_3003G283100	23
SORBI_3004G234832	23
SORBI_3010G182100	23
SORBI_3010G083050	23
SORBI_3002G240200	23
SORBI_3002G232800	23
SORBI_3005G184400	23
SORBI_3001G168000	23
SORBI_3010G069500	23
SORBI_3005G217500	23
SORBI_3008G013800	23
SORBI_3004G163300	23
SORBI_3008G003300	23
SORBI_3009G006500	23
SORBI_3009G037500	23
SORBI_3007G035000	23
SORBI_3007G149800	23
SORBI_3007G009700	23
SORBI_3003G255700	23
SORBI_3005G211500	23
SORBI_3007G207400	23
SORBI_3003G046700	23
SORBI_3005G210700	23
SORBI_3009G012300	23
SORBI_3010G184900	23
SORBI_3002G314500	23
SORBI_3003G176375	23
SORBI_3004G216650	23
SORBI_3004G228400	23
SORBI_3005G022200	23
SORBI_3005G149600	23
SORBI_3002G249500	23
SORBI_3010G087600	23
SORBI_3009G119200	23
SORBI_3001G015000	23
SORBI_3004G219700	23
SORBI_3001G454500	23
SORBI_3004G346750	23
SORBI_3009G245400	23
SORBI_3006G137600	23
SORBI_3001G367700	23
SORBI_3001G376900	23
SORBI_3005G024000	23
SORBI_3002G078100	23
SORBI_3004G207100	23
SORBI_3007G133000	23
SORBI_3008G046800	23
SORBI_3002G021900	23
SORBI_3003G080100	23
SORBI_3008G158501	23
SORBI_3001G312801	23
SORBI_3003G388601	23
SORBI_3010G182000	23
SORBI_3004G355600	23
SORBI_3001G450300	23
SORBI_3008G183000	23
SORBI_3008G170400	23
SORBI_3008G174300	23
SORBI_3007G050700	23
SORBI_3005G225300	23
SORBI_3001G454700	23
SORBI_3002G044200	23
SORBI_3003G111600	23
SORBI_3003G079750	23
SORBI_3009G032700	23
SORBI_3010G163800	23
SORBI_3005G128000	23
SORBI_3001G013100	23
SORBI_3002G290000	23
SORBI_3003G098100	23
SORBI_3005G205300	23
SORBI_3001G208600	23
SORBI_3005G029900	23
SORBI_3002G305200	23
SORBI_3004G319000	23
SORBI_3003G010900	23
SORBI_3004G196500	23
SORBI_3009G052400	23
SORBI_3001G264100	23
SORBI_3009G060300	23
SORBI_3005G063600	23
SORBI_3005G036500	23
SORBI_3008G017300	23
SORBI_3005G184500	23
SORBI_3002G280500	23
SORBI_3001G310400	23
SORBI_3006G228200	23
SORBI_3008G169200	23
SORBI_3003G265800	23
SORBI_3002G026000	23
SORBI_3001G368900	23
SORBI_3001G493300	23
SORBI_3008G033100	23
SORBI_3002G269100	23
SORBI_3001G272532	23
SORBI_3007G018550	23
SORBI_3009G032900	23
SORBI_3008G185000	23
SORBI_3006G005300	23
SORBI_3007G188800	23
SORBI_3002G215000	23
SORBI_3005G224700	23
SORBI_3004G230700	23
SORBI_3008G181600	23
SORBI_3004G044800	23
SORBI_3010G108500	23
SORBI_3008G136601	23
SORBI_3002G305400	23
SORBI_3002G001300	23
SORBI_3004G291900	23
SORBI_3005G009600	23
SORBI_3005G212600	26
SORBI_3002G324300	26
SORBI_3004G166700	26
SORBI_3004G103400	26
SORBI_3008G010700	26
SORBI_3005G055600	26
SORBI_3010G092700	26
SORBI_3005G204900	26
SORBI_3003G247800	26
SORBI_3004G344901	26
SORBI_3010G208800	26
SORBI_3008G049701	26
SORBI_3001G533100	26
SORBI_3005G110508	26
SORBI_3005G047800	26
SORBI_3006G180700	26
SORBI_3007G065600	26
SORBI_3010G160900	26
SORBI_3005G020000	26
SORBI_3007G211000	26
SORBI_3010G167900	26
SORBI_3005G217300	26
SORBI_3005G192100	26
SORBI_3009G063100	29
SORBI_3007G067600	29
SORBI_3006G019400	29
SORBI_3010G040200	29
SORBI_3006G001600	29
SORBI_3005G047700	29
SORBI_3006G105900	29
SORBI_3004G186400	29
SORBI_3004G210400	29
SORBI_3005G071900	29
SORBI_3002G031700	29
SORBI_3003G281500	29
SORBI_3005G169600	29
SORBI_3007G197900	29
SORBI_3006G184200	29
